TabooSize,bestLocal
2139,1094968
2140,1094968
2141,1094968
2142,1094968
2143,1094968
2144,1094968
2145,1094968
2146,1094968
2147,1094968
2148,1094968
2149,1094968
2150,1094968
2151,1094968
2152,1094968
2153,1094968
2154,1094968
2155,1094968
2156,1094968
2157,1094968
2158,1094968
2159,1094968
2160,1094968
2161,1094968
2162,1094968
2163,1094968
2164,1094968
2165,1094968
2166,1094968
2167,1094968
2168,1094968
2169,1094968
2170,1094968
2171,1094968
2172,1094968
2173,1094968
2174,1094968
2175,1094968
2176,1094968
2177,1094968
2178,1094968
2179,1094968
2180,1094968
2181,1094968
2182,1094968
2183,1094968
2184,1094968
2185,1094968
2186,1094968
2187,1094968
2188,1094968
2189,1094968
2190,1094968
2191,1094968
2192,1094968
2193,1094968
2194,1094968
2195,1094968
2196,1094968
2197,1094968
2198,1094968
2199,1094968
2200,1094968
2201,1094968
2202,1094968
2203,1094968
2204,1094968
2205,1094968
2206,1094968
2207,1094968
2208,1094968
2209,1094968
2210,1094968
2211,1094968
2212,1094968
2213,1094968
2214,1094968
2215,1094968
2216,1094968
2217,1094968
2218,1094968
2219,1094968
2220,1094968
2221,1094968
2222,1094968
2223,1094968
2224,1094968
2225,1094968
2226,1094968
2227,1094968
2228,1094968
2229,1094968
2230,1094968
2231,1094968
2232,1094968
2233,1094968
2234,1094968
2235,1094968
2236,1094968
2237,1094968
2238,1094968
2239,1094968
2240,1094968
2241,1094968
2242,1094968
2243,1094968
2244,1094968
2245,1094968
2246,1094968
2247,1094968
2248,1094968
2249,1094968
2250,1094968
2251,1094968
2252,1094968
2253,1094968
2254,1094968
2255,1094968
2256,1094968
2257,1094968
2258,1094968
2259,1094968
2260,1094968
2261,1094968
2262,1094968
2263,1094968
2264,1094968
2265,1094968
2266,1094968
2267,1094968
2268,1094968
2269,1094968
2270,1094968
2271,1094968
2272,1094968
2273,1094968
2274,1094968
2275,1094968
2276,1094968
2277,1094968
2278,1094968
2279,1094968
2280,1094968
2281,1094968
2282,1094968
2283,1094968
2284,1094968
2285,1094968
2286,1094968
2287,1094968
2288,1094968
2289,1094968
2290,1094968
2291,1094968
2292,1094968
2293,1094968
2294,1094968
2295,1094968
2296,1094968
2297,1094968
2298,1094968
2299,1094968
2300,1094968
2301,1094968
2302,1094968
2303,1094968
2304,1094968
2305,1094968
2306,1094968
2307,1094968
2308,1094968
2309,1094968
2310,1094968
2311,1094968
2312,1094968
2313,1094968
2314,1094968
2315,1094968
2316,1094968
2317,1094968
2318,1094968
2319,1094968
2320,1094968
2321,1094968
2322,1094968
2323,1094968
2324,1094968
2325,1094968
2326,1094968
2327,1094968
2328,1094968
2329,1094968
2330,1094968
2331,1094968
2332,1094968
2333,1094968
2334,1094968
2335,1094968
2336,1094968
2337,1094968
2338,1094968
2339,1094968
2340,1094968
2341,1094968
2342,1094968
2343,1094968
2344,1094968
2345,1094968
2346,1094968
2347,1094968
2348,1094968
2349,1094968
2350,1094968
2351,1094968
2352,1094968
2353,1094968
2354,1094968
2355,1094968
2356,1094968
2357,1094968
2358,1094968
2359,1094968
2360,1094968
2361,1094968
2362,1094968
2363,1094968
2364,1094968
2365,1094968
2366,1094968
2367,1094968
2368,1094968
2369,1094968
2370,1094968
2371,1094968
2372,1094968
2373,1094968
2374,1094968
2375,1094968
2376,1094968
2377,1094968
2378,1094968
2379,1094968
2380,1094968
2381,1094968
2382,1094968
2383,1094968
2384,1094968
2385,1094968
2386,1094968
2387,1094968
2388,1094968
2389,1094968
2390,1094968
2391,1094968
2392,1094968
2393,1094968
2394,1094968
2395,1094968
2396,1094968
2397,1094968
2398,1094968
2399,1094968
2400,1094968
2401,1094968
2402,1094968
2403,1094968
2404,1094968
2405,1094968
2406,1094968
2407,1094968
2408,1094968
2409,1094968
2410,1094968
2411,1094968
2412,1094968
2413,1094968
2414,1094968
2415,1094968
2416,1094968
2417,1094968
2418,1094968
2419,1094968
2420,1094968
2421,1094968
2422,1094968
2423,1094968
2424,1094968
2425,1094968
2426,1094968
2427,1094968
2428,1094968
2429,1094968
2430,1094968
2431,1094968
2432,1094968
2433,1094968
2434,1094968
2435,1094968
2436,1094968
2437,1094968
2438,1094968
2439,1094968
2440,1094968
2441,1094968
2442,1094968
2443,1094968
2444,1094968
2445,1094968
2446,1094968
2447,1094968
2448,1094968
2449,1094968
2450,1094968
2451,1094968
2452,1094968
2453,1094968
2454,1094968
2455,1094968
2456,1094968
2457,1094968
2458,1094968
2459,1094968
2460,1094968
2461,1094968
2462,1094968
2463,1094968
2464,1094968
2465,1094968
2466,1094968
2467,1094968
2468,1094968
2469,1094968
2470,1094968
2471,1094968
2472,1094968
2473,1094968
2474,1094968
2475,1094968
2476,1094968
2477,1094968
2478,1094968
2479,1094968
2480,1094968
2481,1094968
2482,1094968
2483,1094968
2484,1094968
2485,1094968
2486,1094968
2487,1094968
2488,1094968
2489,1094968
2490,1094968
2491,1094968
2492,1094968
2493,1094968
2494,1094968
2495,1094968
2496,1094968
2497,1094968
2498,1094968
2499,1094968
2500,1094968
2501,1094968
2502,1094968
2503,1094968
2504,1094968
2505,1094968
2506,1094968
2507,1094968
2508,1094968
2509,1094968
2510,1094968
2511,1094968
2512,1094968
2513,1094968
2514,1094968
2515,1094968
2516,1094968
2517,1094968
2518,1094968
2519,1094968
2520,1094968
2521,1094968
2522,1094968
2523,1094968
2524,1094968
2525,1094968
2526,1094968
2527,1094968
2528,1094968
2529,1094968
2530,1094968
2531,1094968
2532,1094968
2533,1094968
2534,1094968
2535,1094968
2536,1094968
2537,1094968
2538,1094968
2539,1094968
2540,1094968
2541,1094968
2542,1094968
2543,1094968
2544,1094968
2545,1094968
2546,1094968
2547,1094968
2548,1094968
2549,1094968
2550,1094968
2551,1094968
2552,1094968
2553,1094968
2554,1094968
2555,1094968
2556,1094968
2557,1094968
2558,1094968
2559,1094968
2560,1094968
2561,1094968
2562,1094968
2563,1094968
2564,1094968
2565,1094968
2566,1094968
2567,1094968
2568,1094968
2569,1094968
2570,1094968
2571,1094968
2572,1094968
2573,1094968
2574,1094968
2575,1094968
2576,1094968
2577,1094968
2578,1094968
2579,1094968
2580,1094968
2581,1094968
2582,1094968
2583,1094968
2584,1094968
2585,1094968
2586,1094968
2587,1094968
2588,1094968
2589,1094968
2590,1094968
2591,1094968
2592,1094968
2593,1094968
2594,1094968
2595,1094968
2596,1094968
2597,1094968
2598,1094968
2599,1094968
2600,1094968
2601,1094968
2602,1094968
2603,1094968
2604,1094968
2605,1094968
2606,1094968
2607,1094968
2608,1094968
2609,1094968
2610,1094968
2611,1094968
2612,1094968
2613,1094968
2614,1094968
2615,1094968
2616,1094968
2617,1094968
2618,1094968
2619,1094968
2620,1094968
2621,1094968
2622,1094968
2623,1094968
2624,1094968
2625,1094968
2626,1094968
2627,1094968
2628,1094968
2629,1094968
2630,1094968
2631,1094968
2632,1094968
2633,1094968
2634,1094968
2635,1094968
2636,1094968
2637,1094968
2638,1094968
2639,1094968
2640,1094968
2641,1094968
2642,1094968
2643,1094968
2644,1094968
2645,1094968
2646,1094968
2647,1094968
2648,1094968
2649,1094968
2650,1094968
2651,1094968
2652,1094968
2653,1094968
2654,1094968
2655,1094968
2656,1094968
2657,1094968
2658,1094968
2659,1094968
2660,1094968
2661,1094968
2662,1094968
2663,1094968
2664,1094968
2665,1094968
2666,1094968
2667,1094968
2668,1094968
2669,1094968
2670,1094968
2671,1094968
2672,1094968
2673,1094968
2674,1094968
2675,1094968
2676,1094968
2677,1094968
2678,1094968
2679,1094968
2680,1094968
2681,1094968
2682,1094968
2683,1094968
2684,1094968
2685,1094968
2686,1094968
2687,1094968
2688,1094968
2689,1094968
2690,1094968
2691,1094968
2692,1094968
2693,1094968
2694,1094968
2695,1094968
2696,1094968
2697,1094968
2698,1094968
2699,1094968
2700,1094968
2701,1094968
2702,1094968
2703,1094968
2704,1094968
2705,1094968
2706,1094968
2707,1094968
2708,1094968
2709,1094968
2710,1094968
2711,1094968
2712,1094968
2713,1094968
2714,1094968
2715,1094968
2716,1094968
2717,1094968
2718,1094968
2719,1094968
2720,1094968
2721,1094968
2722,1094968
2723,1094968
2724,1094968
2725,1094968
2726,1094968
2727,1094968
2728,1094968
2729,1094968
2730,1094968
2731,1094968
2732,1094968
2733,1094968
2734,1094968
2735,1094968
2736,1094968
2737,1094968
2738,1094968
2739,1094968
2740,1094968
2741,1094968
2742,1094968
2743,1094968
2744,1094968
2745,1094968
2746,1094968
2747,1094968
2748,1094968
2749,1094968
2750,1094968
2751,1094968
2752,1094968
2753,1094968
2754,1094968
2755,1094968
2756,1094968
2757,1094968
2758,1094968
2759,1094968
2760,1094968
2761,1094968
2762,1094968
2763,1094968
2764,1094968
2765,1094968
2766,1094968
2767,1094968
2768,1094968
2769,1094968
2770,1094968
2771,1094968
2772,1094968
2773,1094968
2774,1094968
2775,1094968
2776,1094968
2777,1094968
2778,1094968
2779,1094968
2780,1094968
2781,1094968
2782,1094968
2783,1094968
2784,1094968
2785,1094968
2786,1094968
2787,1094968
2788,1094968
2789,1094968
2790,1094968
2791,1094968
2792,1094968
2793,1094968
2794,1094968
2795,1094968
2796,1094968
2797,1094968
2798,1094968
2799,1094968
2800,1094968
2801,1094968
2802,1094968
2803,1094968
2804,1094968
2805,1094968
2806,1094968
2807,1094968
2808,1094968
2809,1094968
2810,1094968
2811,1094968
2812,1094968
2813,1094968
2814,1094968
2815,1094968
2816,1094968
2817,1094968
2818,1094968
2819,1094968
2820,1094968
2821,1094968
2822,1094968
2823,1094968
2824,1094968
2825,1094968
2826,1094968
2827,1094968
2828,1094968
2829,1094968
2830,1094968
2831,1094968
2832,1094968
2833,1094968
2834,1094968
2835,1094968
2836,1094968
2837,1094968
2838,1094968
2839,1094968
2840,1094968
2841,1094968
2842,1094968
2843,1094968
2844,1094968
2845,1094968
2846,1094968
2847,1094968
2848,1094968
2849,1094968
2850,1094968
2851,1094968
2852,1094968
2853,1094968
2854,1094968
2855,1094968
2856,1094968
2857,1094968
2858,1094968
2859,1094968
2860,1094968
2861,1094968
2862,1094968
2863,1094968
2864,1094968
2865,1094968
2866,1094968
2867,1094968
2868,1094968
2869,1094968
2870,1094968
2871,1094968
2872,1094968
2873,1094968
2874,1094968
2875,1094968
2876,1094968
2877,1094968
2878,1094968
2879,1094968
2880,1094968
2881,1094968
2882,1094968
2883,1094968
2884,1094968
2885,1094968
2886,1094968
2887,1094968
2888,1094968
2889,1094968
2890,1094968
2891,1094968
2892,1094968
2893,1094968
2894,1094968
2895,1094968
2896,1094968
2897,1094968
2898,1094968
2899,1094968
2900,1094968
2901,1094968
2902,1094968
2903,1094968
2904,1094968
2905,1094968
2906,1094968
2907,1094968
2908,1094968
2909,1094968
2910,1094968
2911,1094968
2912,1094968
2913,1094968
2914,1094968
2915,1094968
2916,1094968
2917,1094968
2918,1094968
2919,1094968
2920,1094968
2921,1094968
2922,1094968
2923,1094968
2924,1094968
2925,1094968
2926,1094968
2927,1094968
2928,1094968
2929,1094968
2930,1094968
2931,1094968
2932,1094968
2933,1094968
2934,1094968
2935,1094968
2936,1094968
2937,1094968
2938,1094968
2939,1094968
2940,1094968
2941,1094968
2942,1094968
2943,1094968
2944,1094968
2945,1094968
2946,1094968
2947,1094968
2948,1094968
2949,1094968
2950,1094968
2951,1094968
2952,1094968
2953,1094968
2954,1094968
2955,1094968
2956,1094968
2957,1094968
2958,1094968
2959,1094968
2960,1094968
2961,1094968
2962,1094968
2963,1094968
2964,1094968
2965,1094968
2966,1094968
2967,1094968
2968,1094968
2969,1094968
2970,1094968
2971,1094968
2972,1094968
2973,1094968
2974,1094968
2975,1094968
2976,1094968
2977,1094968
2978,1094968
2979,1094968
2980,1094968
2981,1094968
2982,1094968
2983,1094968
2984,1094968
2985,1094968
2986,1094968
2987,1094968
2988,1094968
2989,1094968
2990,1094968
2991,1094968
2992,1094968
2993,1094968
2994,1094968
2995,1094968
2996,1094968
2997,1094968
2998,1094968
2999,1094968
3000,1094968
3001,1094968
3002,1094968
3003,1094968
3004,1094968
3005,1094968
3006,1094968
3007,1094968
3008,1094968
3009,1094968
3010,1094968
3011,1094968
3012,1094968
3013,1094968
3014,1094968
3015,1094968
3016,1094968
3017,1094968
3018,1094968
3019,1094968
3020,1094968
3021,1094968
3022,1094968
3023,1094968
3024,1094968
3025,1094968
3026,1094968
3027,1094968
3028,1094968
3029,1094968
3030,1094968
3031,1094968
3032,1094968
3033,1094968
3034,1094968
3035,1094968
3036,1094968
3037,1094968
3038,1094968
3039,1094968
3040,1094968
3041,1094968
3042,1094968
3043,1094968
3044,1094968
3045,1094968
3046,1094968
3047,1094968
3048,1094968
3049,1094968
3050,1094968
3051,1094968
3052,1094968
3053,1094968
3054,1094968
3055,1094968
3056,1094968
3057,1094968
3058,1094968
3059,1094968
3060,1094968
3061,1094968
3062,1094968
3063,1094968
3064,1094968
3065,1094968
3066,1094968
3067,1094968
3068,1094968
3069,1094968
3070,1094968
3071,1094968
3072,1094968
3073,1094968
3074,1094968
3075,1094968
3076,1094968
3077,1094968
3078,1094968
3079,1094968
3080,1094968
3081,1094968
3082,1094968
3083,1094968
3084,1094968
3085,1094968
3086,1094968
3087,1094968
3088,1094968
3089,1094968
3090,1094968
3091,1094968
3092,1094968
3093,1094968
3094,1094968
3095,1094968
3096,1094968
3097,1094968
3098,1094968
3099,1094968
3100,1094968
3101,1094968
3102,1094968
3103,1094968
3104,1094968
3105,1094968
3106,1094968
3107,1094968
3108,1094968
3109,1094968
3110,1094968
3111,1094968
3112,1094968
3113,1094968
3114,1094968
3115,1094968
3116,1094968
3117,1094968
3118,1094968
3119,1094968
3120,1094968
3121,1094968
3122,1094968
3123,1094968
3124,1094968
3125,1094968
3126,1094968
3127,1094968
3128,1094968
3129,1094968
3130,1094968
3131,1094968
3132,1094968
3133,1094968
3134,1094968
3135,1094968
3136,1094968
3137,1094968
3138,1094968
3139,1094968
3140,1094968
3141,1094968
3142,1094968
3143,1094968
3144,1094968
3145,1094968
3146,1094968
3147,1094968
3148,1094968
3149,1094968
3150,1094968
3151,1094968
3152,1094968
3153,1094968
3154,1094968
3155,1094968
3156,1094968
3157,1094968
3158,1094968
3159,1094968
3160,1094968
3161,1094968
3162,1094968
3163,1094968
3164,1094968
3165,1094968
3166,1094968
3167,1094968
3168,1094968
3169,1094968
3170,1094968
3171,1094968
3172,1094968
3173,1094968
3174,1094968
3175,1094968
3176,1094968
3177,1094968
3178,1094968
3179,1094968
3180,1094968
3181,1094968
3182,1094968
3183,1094968
3184,1094968
3185,1094968
3186,1094968
3187,1094968
3188,1094968
3189,1094968
3190,1094968
3191,1094968
3192,1094968
3193,1094968
3194,1094968
3195,1094968
3196,1094968
3197,1094968
3198,1094968
3199,1094968
3200,1094968
3201,1094968
3202,1094968
3203,1094968
3204,1094968
3205,1094968
3206,1094968
3207,1094968
3208,1094968
3209,1094968
3210,1094968
3211,1094968
3212,1094968
3213,1094968
3214,1094968
3215,1094968
3216,1094968
3217,1094968
3218,1094968
3219,1094968
3220,1094968
3221,1094968
3222,1094968
3223,1094968
3224,1094968
3225,1094968
3226,1094968
3227,1094968
3228,1094968
3229,1094968
3230,1094968
3231,1094968
3232,1094968
3233,1094968
3234,1094968
3235,1094968
3236,1094968
3237,1094968
3238,1094968
3239,1094968
3240,1094968
3241,1094968
3242,1094968
3243,1094968
3244,1094968
3245,1094968
3246,1094968
3247,1094968
3248,1094968
3249,1094968
3250,1094968
3251,1094968
3252,1094968
3253,1094968
3254,1094968
3255,1094968
3256,1094968
3257,1094968
3258,1094968
3259,1094968
3260,1094968
3261,1094968
3262,1094968
3263,1094968
3264,1094968
3265,1094968
3266,1094968
3267,1094968
3268,1094968
3269,1094968
3270,1094968
3271,1094968
3272,1094968
3273,1094968
3274,1094968
3275,1094968
3276,1094968
3277,1094968
3278,1094968
3279,1094968
3280,1094968
3281,1094968
3282,1094968
3283,1094968
3284,1094968
3285,1094968
3286,1094968
3287,1094968
3288,1094968
3289,1094968
3290,1094968
3291,1094968
3292,1094968
3293,1094968
3294,1094968
3295,1094968
3296,1094968
3297,1094968
3298,1094968
3299,1094968
3300,1094968
3301,1094968
3302,1094968
3303,1094968
3304,1094968
3305,1094968
3306,1094968
3307,1094968
3308,1094968
3309,1094968
3310,1094968
3311,1094968
3312,1094968
3313,1094968
3314,1094968
3315,1094968
3316,1094968
3317,1094968
3318,1094968
3319,1094968
3320,1094968
3321,1094968
3322,1094968
3323,1094968
3324,1094968
3325,1094968
3326,1094968
3327,1094968
3328,1094968
3329,1094968
3330,1094968
3331,1094968
3332,1094968
3333,1094968
3334,1094968
3335,1094968
3336,1094968
3337,1094968
3338,1094968
3339,1094968
3340,1094968
3341,1094968
3342,1094968
3343,1094968
3344,1094968
3345,1094968
3346,1094968
3347,1094968
3348,1094968
3349,1094968
3350,1094968
3351,1094968
3352,1094968
3353,1094968
3354,1094968
3355,1094968
3356,1094968
3357,1094968
3358,1094968
3359,1094968
3360,1094968
3361,1094968
3362,1094968
3363,1094968
3364,1094968
3365,1094968
3366,1094968
3367,1094968
3368,1094968
3369,1094968
3370,1094968
3371,1094968
3372,1094968
3373,1094968
3374,1094968
3375,1094968
3376,1094968
3377,1094968
3378,1094968
3379,1094968
3380,1094968
3381,1094968
3382,1094968
3383,1094968
3384,1094968
3385,1094968
3386,1094968
3387,1094968
3388,1094968
3389,1094968
3390,1094968
3391,1094968
3392,1094968
3393,1094968
3394,1094968
3395,1094968
3396,1094968
3397,1094968
3398,1094968
3399,1094968
3400,1094968
3401,1094968
3402,1094968
3403,1094968
3404,1094968
3405,1094968
3406,1094968
3407,1094968
3408,1094968
3409,1094968
3410,1094968
3411,1094968
3412,1094968
3413,1094968
3414,1094968
3415,1094968
3416,1094968
3417,1094968
3418,1094968
3419,1094968
3420,1094968
3421,1094968
3422,1094968
3423,1094968
3424,1094968
3425,1094968
3426,1094968
3427,1094968
3428,1094968
3429,1094968
3430,1094968
3431,1094968
3432,1094968
3433,1094968
3434,1094968
3435,1094968
3436,1094968
3437,1094968
3438,1094968
3439,1094968
3440,1094968
3441,1094968
3442,1094968
3443,1094968
3444,1094968
3445,1094968
3446,1094968
3447,1094968
3448,1094968
3449,1094968
3450,1094968
3451,1094968
3452,1094968
3453,1094968
3454,1094968
3455,1094968
3456,1094968
3457,1094968
3458,1094968
3459,1094968
3460,1094968
3461,1094968
3462,1094968
3463,1094968
3464,1094968
3465,1094968
3466,1094968
3467,1094968
3468,1094968
3469,1094968
3470,1094968
3471,1094968
3472,1094968
3473,1094968
3474,1094968
3475,1094968
3476,1094968
3477,1094968
3478,1094968
3479,1094968
3480,1094968
3481,1094968
3482,1094968
3483,1094968
3484,1094968
3485,1094968
3486,1094968
3487,1094968
3488,1094968
3489,1094968
3490,1094968
3491,1094968
3492,1094968
3493,1094968
3494,1094968
3495,1094968
3496,1094968
3497,1094968
3498,1094968
3499,1094968
3500,1094968
3501,1094968
3502,1094968
3503,1094968
3504,1094968
3505,1094968
3506,1094968
3507,1094968
3508,1094968
3509,1094968
3510,1094968
3511,1094968
3512,1094968
3513,1094968
3514,1094968
3515,1094968
3516,1094968
3517,1094968
3518,1094968
3519,1094968
3520,1094968
3521,1094968
3522,1094968
3523,1094968
3524,1094968
3525,1094968
3526,1094968
3527,1094968
3528,1094968
3529,1094968
3530,1094968
3531,1094968
3532,1094968
3533,1094968
3534,1094968
3535,1094968
3536,1094968
3537,1094968
3538,1094968
3539,1094968
3540,1094968
3541,1094968
3542,1094968
3543,1094968
3544,1094968
3545,1094968
3546,1094968
3547,1094968
3548,1094968
3549,1094968
3550,1094968
3551,1094968
3552,1094968
3553,1094968
3554,1094968
3555,1094968
3556,1094968
3557,1094968
3558,1094968
3559,1094968
3560,1094968
3561,1094968
3562,1094968
3563,1094968
3564,1094968
3565,1094968
3566,1094968
3567,1094968
3568,1094968
3569,1094968
3570,1094968
3571,1094968
3572,1094968
3573,1094968
3574,1094968
3575,1094968
3576,1094968
3577,1094968
3578,1094968
3579,1094968
3580,1094968
3581,1094968
3582,1094968
3583,1094968
3584,1094968
3585,1094968
3586,1094968
3587,1094968
3588,1094968
3589,1094968
3590,1094968
3591,1094968
3592,1094968
3593,1094968
3594,1094968
3595,1094968
3596,1094968
3597,1094968
3598,1094968
3599,1094968
3600,1094968
3601,1094968
3602,1094968
3603,1094968
3604,1094968
3605,1094968
3606,1094968
3607,1094968
3608,1094968
3609,1094968
3610,1094968
3611,1094968
3612,1094968
3613,1094968
3614,1094968
3615,1094968
3616,1094968
3617,1094968
3618,1094968
3619,1094968
3620,1094968
3621,1094968
3622,1094968
3623,1094968
3624,1094968
3625,1094968
3626,1094968
3627,1094968
3628,1094968
3629,1094968
3630,1094968
3631,1094968
3632,1094968
3633,1094968
3634,1094968
3635,1094968
3636,1094968
3637,1094968
3638,1094968
3639,1094968
3640,1094968
3641,1094968
3642,1094968
3643,1094968
3644,1094968
3645,1094968
3646,1094968
3647,1094968
3648,1094968
3649,1094968
3650,1094968
3651,1094968
3652,1094968
3653,1094968
3654,1094968
3655,1094968
3656,1094968
3657,1094968
3658,1094968
3659,1094968
3660,1094968
3661,1094968
3662,1094968
3663,1094968
3664,1094968
3665,1094968
3666,1094968
3667,1094968
3668,1094968
3669,1094968
3670,1094968
3671,1094968
3672,1094968
3673,1094968
3674,1094968
3675,1094968
3676,1094968
3677,1094968
3678,1094968
3679,1094968
3680,1094968
3681,1094968
3682,1094968
3683,1094968
3684,1094968
3685,1094968
3686,1094968
3687,1094968
3688,1094968
3689,1094968
3690,1094968
3691,1094968
3692,1094968
3693,1094968
3694,1094968
3695,1094968
3696,1094968
3697,1094968
3698,1094968
3699,1094968
3700,1094968
3701,1094968
3702,1094968
3703,1094968
3704,1094968
3705,1094968
3706,1094968
3707,1094968
3708,1094968
3709,1094968
3710,1094968
3711,1094968
3712,1094968
3713,1094968
3714,1094968
3715,1094968
3716,1094968
3717,1094968
3718,1094968
3719,1094968
3720,1094968
3721,1094968
3722,1094968
3723,1094968
3724,1094968
3725,1094968
3726,1094968
3727,1094968
3728,1094968
3729,1094968
3730,1094968
3731,1094968
3732,1094968
3733,1094968
3734,1094968
3735,1094968
3736,1094968
3737,1094968
3738,1094968
3739,1094968
3740,1094968
3741,1094968
3742,1094968
3743,1094968
3744,1094968
3745,1094968
3746,1094968
3747,1094968
3748,1094968
3749,1094968
3750,1094968
3751,1094968
3752,1094968
3753,1094968
3754,1094968
3755,1094968
3756,1094968
3757,1094968
3758,1094968
3759,1094968
3760,1094968
3761,1094968
3762,1094968
3763,1094968
3764,1094968
3765,1094968
3766,1094968
3767,1094968
3768,1094968
3769,1094968
3770,1094968
3771,1094968
3772,1094968
3773,1094968
3774,1094968
3775,1094968
3776,1094968
3777,1094968
3778,1094968
3779,1094968
3780,1094968
3781,1094968
3782,1094968
3783,1094968
3784,1094968
3785,1094968
3786,1094968
3787,1094968
3788,1094968
3789,1094968
3790,1094968
3791,1094968
3792,1094968
3793,1094968
3794,1094968
3795,1094968
3796,1094968
3797,1094968
3798,1094968
3799,1094968
3800,1094968
3801,1094968
3802,1094968
3803,1094968
3804,1094968
3805,1094968
3806,1094968
3807,1094968
3808,1094968
3809,1094968
3810,1094968
3811,1094968
3812,1094968
3813,1094968
3814,1094968
3815,1094968
3816,1094968
3817,1094968
3818,1094968
3819,1094968
3820,1094968
3821,1094968
3822,1094968
3823,1094968
3824,1094968
3825,1094968
3826,1094968
3827,1094968
3828,1094968
3829,1094968
3830,1094968
3831,1094968
3832,1094968
3833,1094968
3834,1094968
3835,1094968
3836,1094968
3837,1094968
3838,1094968
3839,1094968
3840,1094968
3841,1094968
3842,1094968
3843,1094968
3844,1094968
3845,1094968
3846,1094968
3847,1094968
3848,1094968
3849,1094968
3850,1094968
3851,1094968
3852,1094968
3853,1094968
3854,1094968
3855,1094968
3856,1094968
3857,1094968
3858,1094968
3859,1094968
3860,1094968
3861,1094968
3862,1094968
3863,1094968
3864,1094968
3865,1094968
3866,1094968
3867,1094968
3868,1094968
3869,1094968
3870,1094968
3871,1094968
3872,1094968
3873,1094968
3874,1094968
3875,1094968
3876,1094968
3877,1094968
3878,1094968
3879,1094968
3880,1094968
3881,1094968
3882,1094968
3883,1094968
3884,1094968
3885,1094968
3886,1094968
3887,1094968
3888,1094968
3889,1094968
3890,1094968
3891,1094968
3892,1094968
3893,1094968
3894,1094968
3895,1094968
3896,1094968
3897,1094968
3898,1094968
3899,1094968
3900,1094968
3901,1094968
3902,1094968
3903,1094968
3904,1094968
3905,1094968
3906,1094968
3907,1094968
3908,1094968
3909,1094968
3910,1094968
3911,1094968
3912,1094968
3913,1094968
3914,1094968
3915,1094968
3916,1094968
3917,1094968
3918,1094968
3919,1094968
3920,1094968
3921,1094968
3922,1094968
3923,1094968
3924,1094968
3925,1094968
3926,1094968
3927,1094968
3928,1094968
3929,1094968
3930,1094968
3931,1094968
3932,1094968
3933,1094968
3934,1094968
3935,1094968
3936,1094968
3937,1094968
3938,1094968
3939,1094968
3940,1094968
3941,1094968
3942,1094968
3943,1094968
3944,1094968
3945,1094968
3946,1094968
3947,1094968
3948,1094968
3949,1094968
3950,1094968
3951,1094968
3952,1094968
3953,1094968
3954,1094968
3955,1094968
3956,1094968
3957,1094968
3958,1094968
3959,1094968
3960,1094968
3961,1094968
3962,1094968
3963,1094968
3964,1094968
3965,1094968
3966,1094968
3967,1094968
3968,1094968
3969,1094968
3970,1094968
3971,1094968
3972,1094968
3973,1094968
3974,1094968
3975,1094968
3976,1094968
3977,1094968
3978,1094968
3979,1094968
3980,1094968
3981,1094968
3982,1094968
3983,1094968
3984,1094968
3985,1094968
3986,1094968
3987,1094968
3988,1094968
3989,1094968
3990,1094968
3991,1094968
3992,1094968
3993,1094968
3994,1094968
3995,1094968
3996,1094968
3997,1094968
3998,1094968
3999,1094968
4000,1094968
4001,1094968
4002,1094968
4003,1094968
4004,1094968
4005,1094968
4006,1094968
4007,1094968
4008,1094968
4009,1094968
4010,1094968
4011,1094968
4012,1094968
4013,1094968
4014,1094968
4015,1094968
4016,1094968
4017,1094968
4018,1094968
4019,1094968
4020,1094968
4021,1094968
4022,1094968
4023,1094968
4024,1094968
4025,1094968
4026,1094968
4027,1094968
4028,1094968
4029,1094968
4030,1094968
4031,1094968
4032,1094968
4033,1094968
4034,1094968
4035,1094968
4036,1094968
4037,1094968
4038,1094968
4039,1094968
4040,1094968
4041,1094968
4042,1094968
4043,1094968
4044,1094968
4045,1094968
4046,1094968
4047,1094968
4048,1094968
4049,1094968
4050,1094968
4051,1094968
4052,1094968
4053,1094968
4054,1094968
4055,1094968
4056,1094968
4057,1094968
4058,1094968
4059,1094968
4060,1094968
4061,1094968
4062,1094968
4063,1094968
4064,1094968
4065,1094968
4066,1094968
4067,1094968
4068,1094968
4069,1094968
4070,1094968
4071,1094968
4072,1094968
4073,1094968
4074,1094968
4075,1094968
4076,1094968
4077,1094968
4078,1094968
4079,1094968
4080,1094968
4081,1094968
4082,1094968
4083,1094968
4084,1094968
4085,1094968
4086,1094968
4087,1094968
4088,1094968
4089,1094968
4090,1094968
4091,1094968
4092,1094968
4093,1094968
4094,1094968
4095,1094968
4096,1094968
4097,1094968
4098,1094968
4099,1094968
4100,1094968
4101,1094968
4102,1094968
4103,1094968
4104,1094968
4105,1094968
4106,1094968
4107,1094968
4108,1094968
4109,1094968
4110,1094968
4111,1094968
4112,1094968
4113,1094968
4114,1094968
4115,1094968
4116,1094968
4117,1094968
4118,1094968
4119,1094968
4120,1094968
4121,1094968
4122,1094968
4123,1094968
4124,1094968
4125,1094968
4126,1094968
4127,1094968
4128,1094968
4129,1094968
4130,1094968
4131,1094968
4132,1094968
4133,1094968
4134,1094968
4135,1094968
4136,1094968
